TIPO_ELECCION;AÑO;MES;COD_CAND;SIGLAS_CAND;DENOM_CAND;COD_NPROV;COD_NAUT;COD_NNAC
4;2015;5;80330;TSF;AGRUPACIÓN DE ELECTORES TODOS SOMOS FUENSALDAÑA;330;330;330
4;2015;5;80337;UPM;"AGRUPACION DE ELECTORES ""UNIDOS POR MONTAMARTA""";337;337;337
4;2015;5;80338;USC;AGRUPACION DE ELECTORES UNIDOS POR SANTA COLOMBA;338;338;338
4;2015;5;80346;VM;AGRUPACIÓN DE ELECTORES VECINOS DE MENA;346;346;346
4;2015;5;4608;pueblo;PUEBLO-UNION LOCAL INDEPENDIENTE;4608;4608;4608
4;2015;5;4609;PUEBLU;Pueblu;4609;4609;4609
4;2015;5;4610;PUEDE PASAI;PUEDE PASAIA(K) AHAL DU;4610;4610;4610
4;2015;5;4611;PA;PUIGPELAT ACTIU;4611;4611;4611
4;2015;5;4612;Qa - Am;QUART ACTIU - ACTIVISME MUNICIPAL;4612;4612;4612
4;2015;5;4614;QRM;QUEREMOS;4614;4614;4614
4;2015;5;4615;QV;QUEREMOS AL VALLE;4615;4615;4615
4;2015;5;4616;Queremos Gu;QUEREMOS GUARDAMAR DEL SEGURA;4616;4616;4616
4;2015;5;4617;ELORTZIBAR;QUEREMOS NOAIN(VALLE DE ELORZ)/MAITE DUGU NOAIN;4617;4617;4617
4;2015;5;4618;Qp;QUEREMOS PUERTO;4618;4618;4618
4;2015;5;4620;RT;REACCIONA TALAVERUELA;4620;4620;4620
4;2015;5;4621;R.E.G.E.;REACCION GELVEÑA;4621;4621;4621
4;2015;5;4622;RCAT-Das;REAGRUPAMENT DAS;4622;4622;4622
4;2015;5;4623;RCAT-P;REAGRUPAMENT PUIGCERDÀ;4623;4623;4623
4;2015;5;4624;RCAT-SMM;REAGRUPAMENT SMM;4624;4624;4624
4;2015;5;4626;RECORTES CE;RECORTES CERO;4626;4626;4626
4;2015;5;4634;RecuperarBa;RECUPERAR BADAJOZ;4634;4634;4634
4;2015;5;4635;RUYA;RECUPERAR UTIEL Y ALDEAS;4635;4635;4635
4;2015;5;4637;RECUPEREMOS;RECUPEREMOS;4637;4637;4637
4;2015;5;4638;RECUPEREMOS;RECUPEREMOS AYAMONTE;4638;4638;4638
4;2015;5;4639;RECUPEREMOS;RECUPEREMOS BOLLULLOS;4639;4639;4639
4;2015;5;4640;RECUPEREMOS;RECUPEREMOS OCAÑA;4640;4640;4640
4;2015;5;4641;rtdb;RECUPEREMOS TORREDEMBARRA/RECUPEREM TORREDEMBARRA;4641;4641;4641
4;2015;5;4642;PODER;REDONDELA PODE;4642;4642;4642
4;2015;5;4643;R.J.Y.D.;REGENERACIÓN, JUSTICIA Y DEMOCRACIA;4643;4643;4643
4;2015;5;4645;REINICIA;REINICIA SANT ANTONI;4645;4645;4645
4;2015;5;4646;RB;REINICIEM BENISSA;4646;4646;4646
4;2015;5;4647;REINICIEM C;REINICIEM CANALS;4647;4647;4647
4;2015;5;4648;REINICIEM C;REINICIEM CARCAIXENT;4648;4648;4648
4;2015;5;4649;REC;REINOSA EN COMÚN;4649;4649;4649
4;2015;5;4650;RDS;RENOVACIO DEMOCRATICA DE SALOU;4650;4650;4650
4;2015;5;4651;RE;RENOVACION;4651;4651;4651
4;2015;5;4652;R.A.P.;RENOVACIÓN ARANDINA PROGRESISTA;4652;4652;4652
4;2015;5;4655;AVANT;RENOVACIO POLITICA-AVANT;4655;4655;4655
4;2015;5;4656;REOCIN.P.;REOCIN PUEDE;4656;4656;4656
4;2015;5;4657;REPRESENTAC;REPRESENTACIÓN CANNABICA NAVARRA;4657;4657;4657
4;2015;5;4659;RPS;REPUBLICANOS;4659;4659;4659
4;2015;5;4660;RQN-P;REQUENA PARTICIPA;4660;4660;4660
4;2015;5;4662;RIADA C;RIADA CIDADÁ;4662;4662;4662
4;2015;5;4664;ReC;RIBADEO EN COMUN;4664;4664;4664
4;2015;5;4665;RSP;Ribadesella Sí Puede;4665;4665;4665
4;2015;5;4666;RIBA-ROJA P;¡RIBA-ROJA PUEDE!/RIBA-ROJA POT!;4666;4666;4666
4;2015;5;4668;R.P;RIOSECO PUEDE;4668;4668;4668
4;2015;5;4670;RIVAS PUEDE;RIVAS PUEDE;4670;4670;4670
4;2015;5;4671;rXR;ROCIANEROS POR ROCIANA;4671;4671;4671
4;2015;5;4672;RSSP;RONDA SI SE PUEDE;4672;4672;4672
4;2015;5;4673;RTU;ROQUETENCS TOTS UNITS;4673;4673;4673
4;2015;5;4676;R.R.U.U.;ROTEÑOS UNIDOS;4676;4676;4676
4;2015;5;4677;Rviu;RUPIÀ PER VIURE-HI I CRÉIXER-HI;4677;4677;4677
4;2015;5;4680;SADAMAIORÍA;SADAMAIORÍA;4680;4680;4680
4;2015;5;4681;SAFE;SAFE;4681;4681;4681
4;2015;5;4682;S.I.;SALINAS INDEPENDIENTE;4682;4682;4682
4;2015;5;4684;saVer;SANABRIA VERDE;4684;4684;4684
4;2015;5;4685;SBTPuede;SAN BARTOLOME TAMBIEN PUEDE;4685;4685;4685
4;2015;5;4687;SB;SAN BORONDON;4687;4687;4687
4;2015;5;4689;SFHSP;SAN FERNANDO DE HENARES SÍ PUEDE;4689;4689;4689
4;2015;5;4690;SJP;SAN JUAN PUEDE;4690;4690;4690
4;2015;5;4691;SPC;SAN PEDRO POR EL CAMBIO;4691;4691;4691
4;2015;5;4694;SAN ROQUE S;SAN ROQUE SI SE PUEDE;4694;4694;4694
4;2015;5;4695;SBP;SANTA BRIGIDA PUEDE;4695;4695;4695
4;2015;5;4699;SANTOÑESES;SANTOÑESES;4699;4699;4699
4;2015;5;4700;SVHSP;SANT VICENÇ DELS HORTS SÍ PUEDE;4700;4700;4700
4;2015;5;4701;S.A.L.;SANXENXO AGRUPACION LIBERAL;4701;4701;4701
4;2015;5;4702;SXX.PODE;SANXENXO PODE;4702;4702;4702
4;2015;5;4703;P.MSD;SARIEGOS DESPIERTA;4703;4703;4703
4;2015;5;4704;SAUCE;SAUCE;4704;4704;4704
4;2015;5;4705;Sí;SAUCEDILLA INDEPENDIENTE;4705;4705;4705
4;2015;5;4706;AESP;SEGORBE PARTICIPA;4706;4706;4706
4;2015;5;4707;SGV;SEGOVIEMOS;4707;4707;4707
4;2015;5;4708;SEMBRANDO F;SEMBRANDO FUTURO en El Cuervo;4708;4708;4708
4;2015;5;4709;SA;SEMPRE ALCARRÀS;4709;4709;4709
4;2015;5;4712;SC;SENTIDO COMÚN SANTA CRUZ;4712;4712;4712
4;2015;5;4713;SntComú;SENTIT COMÚ;4713;4713;4713
4;2015;5;4714;SxV;SENTVILOBÍ;4714;4714;4714
4;2015;5;4715;SiC;SENY i COHERÈNCIA;4715;4715;4715
4;2015;5;4716;SE PUEDE;SE PUEDE ALCAUDETE;4716;4716;4716
4;2015;5;4717;SPA;SE PUEDE ALMASSORA;4717;4717;4717
4;2015;5;4718;SE PUEDE BU;SE PUEDE BURRIANA;4718;4718;4718
4;2015;5;4719;SE PUEDE EL;SE PUEDE EL PRAT;4719;4719;4719
4;2015;5;4720;SE PUEDE ER;SE PUEDE ERMUA AHAL DA;4720;4720;4720
4;2015;5;4721;SE PUEDE GA;SE PUEDE GANAR;4721;4721;4721
4;2015;5;1357;CPV;CANDIDATURA PROGRESISTAS DE VALTIERRA;1357;1357;1357
4;2015;5;1358;CR;CANDIDATURA REPUBLICANA;1358;1358;1358
4;2015;5;1360;C.S.I.E;CANDIDATURA SOCIALISTA INDEPENDIENTE DE ESCUCHA;1360;1360;1360
4;2015;5;1361;CANDIDATURA;CANDIDATURA UNITARIA AUZOLAN;1361;1361;1361
4;2015;5;1363;CUI;CANDIDATURA UNITARIA DE IZQUIERDAS (IUCyL/RPS)/CUI;1363;1363;1363
4;2015;5;1364;VE-TA;CANDIDATURA VECIÑAL DE TABOADELA;1364;1364;1364
4;2015;5;1365;CVRO;Candidatura Vecinal por Rascafría-Oteruelo;1365;1365;1365
4;2015;5;1366;AGRUPACION;CANET AGRUPACION NUEVA ENTRE TODOS;1366;1366;1366
4;2015;5;1367;CANETENCS;CANETENCS INDEPENDENTS;1367;1367;1367
4;2015;5;1368;CANGASDECID;CANGAS DECIDE;1368;1368;1368
4;2015;5;1370;C.P.U.;CA'N PICAFORT UNIT;1370;1370;1370
4;2015;5;1371;CANVI;CANVI - CANDIDATURA PER VILAMAJOR;1371;1371;1371
4;2015;5;1372;CANVIEM BAD;CANVIEM/CAMBIEMOS BADIA DEL VALLES;1372;1372;1372
4;2015;5;1374;CET;CANVIEM ENTRE TOTS;1374;1374;1374
4;2015;5;1375;CE;CANVIEM ESPLUGUES;1375;1375;1375
4;2015;5;1381;C.I.;CARBAJOSA INDEPENDIENTE;1381;1381;1381
4;2015;5;1382;CA-UN;Carreño Unido;1382;1382;1382
4;2015;5;1383;CTSSP;CARTAGENA SI SE PUEDE;1383;1383;1383
4;2015;5;1384;CARTES SI P;CARTES SI PUEDE;1384;1384;1384
4;2015;5;1385;CI;CASTAÑEDA IMPORTA;1385;1385;1385
4;2015;5;1387;CSPOT;CASTELLDEFELS SI PUEDE/CASTELLDEFELS SI POT;1387;1387;1387
4;2015;5;1388;CeP;CASTELL EN POSITIU;1388;1388;1388
4;2015;5;1389;CASTELLO-EN;CASTELLO EN MOVIMENT;1389;1389;1389
4;2015;5;1390;CRAI;CASTELLVI DE ROSANES ADMINISTRADORS INDEPENDENTS;1390;1390;1390
4;2015;5;1391;CASTILLO DE;CASTILLO DE HIERRO;1391;1391;1391
4;2015;5;1392;CSP;Castrillón Si Puede;1392;1392;1392
4;2015;5;1395;CASTROVERDE;CASTRO VERDE, ALTERNATIVA VERDE DE CASTRO URDIALES;1395;1395;1395
4;2015;5;1398;100%xB;CENT PER CENT PER BATEA;1398;1398;1398
4;2015;5;1399;CdT;CENTRISTAS DE TOMIÑO;1399;1399;1399
4;2015;5;1400;CENVAL;CENTRISTAS DE VALDOVIÑO;1400;1400;1400
4;2015;5;1401;CMj;CENTRISTAS MAJADAHONDA;1401;1401;1401
4;2015;5;1402;CCN;CENTRO CANARIO NACIONALISTA;1402;1402;1402
4;2015;5;1403;CDDP;CENTRO DEMOCRATICO DE PATERNA;1403;1403;1403
4;2015;5;1404;CIDC;CENTRO INDEPENDIENTE DEMOCRÁTICO CAMPEÑO;1404;1404;1404
4;2015;5;1405;C.R.D.;CENTRO REFORMISTA DEMOCRÁTICO;1405;1405;1405
4;2015;5;1406;AECB;CERCLE BOCAIRENT;1406;1406;1406
4;2015;5;1407;CERCLE-IDEA;CERCLE IDEA ALGINET;1407;1407;1407
4;2015;5;1409;CSP;CERVELLO AHORA SI SE PUEDE;1409;1409;1409
4;2015;5;1410;CHIPIONA SÍ;CHIPIONA SÍ SE PUEDE;1410;1410;1410
4;2015;5;1411;CHOZAS SI P;CHOZAS SI PUEDE;1411;1411;1411
4;2015;5;1413;CHA;CHUNTA ARAGONESISTA;1413;1413;1413
4;2015;5;1415;CIEZA PUEDE;CIEZA PUEDE;1415;1415;1415
4;2015;5;1416;CTP;CIGALES TAMBIEN PUEDE;1416;1416;1416
4;2015;5;1418;CCI;CIRCULO CIUDADANO INDEPENDIENTE;1418;1418;1418
4;2015;5;1419;C.L.C;CIRCULO DE LA CAMPANA;1419;1419;1419
4;2015;5;1420;CIRCULO DE;CIRCULO DE MONTCADA I REIXAC. Agrupación de electo;1420;1420;1420
4;2015;5;1421;CdP;Circulo de Piloña;1421;1421;1421
4;2015;5;1422;CIRCULO DE;CIRCULO DE SANTA MARIA DE LA ALAMEDA;1422;1422;1422
4;2015;5;1425;CCCi;CIUDADANOS CENTRISTAS CIEZANOS;1425;1425;1425
4;2015;5;1426;CdAG;CIUDADANOS DE ALCALA;1426;1426;1426
4;2015;5;1427;CdA;CIUDADANOS DE AMBITE;1427;1427;1427
4;2015;5;1428;CCD;CIUDADANOS DE CENTRO DEMOCRATICO;1428;1428;1428
4;2015;5;1430;CSLPF;CIUDADANOS DE LA POBLA DE FARNALS;1430;1430;1430
4;2015;5;1431;CDEC;CIUDADANOS DEL CENTRO;1431;1431;1431
4;2015;5;1432;C.ME;CIUDADANOS DE MENORCA;1432;1432;1432
4;2015;5;1434;CDeI;CIUDADANOS DEMOCRATAS E INDEPENDIENTES;1434;1434;1434
4;2015;5;1435;CdeM;CIUDADANOS DE MONACHIL;1435;1435;1435
4;2015;5;1436;C de P;CIUDADANOS DE PEZUELA;1436;1436;1436
4;2015;5;1437;CDPDC;CIUDADANOS DE PUERTO DE LA CRUZ;1437;1437;1437
4;2015;5;1438;CDR;CIUDADANOS DE RIVAS;1438;1438;1438
4;2015;5;1439;C.U.PO.;CIUDADANOS DE URBANIZACIONES LA POBLA DE VALLBONA;1439;1439;1439
4;2015;5;1442;CHANGE MARB;CIUDADANOS, HABITANTES Y GENTES DE MARBELLA;1442;1442;1442
4;2015;5;1443;C.I.D. GRIÑ;CIUDADANOS INDEPENDIENTES DE GRIÑON;1443;1443;1443
4;2015;5;1444;CI.P.AL.;CIUDADANOS INDEPENDIENTES POR ALTEA;1444;1444;1444
4;2015;5;1445;CIB;CIUDADANOS INDEPENDIENTES POR BURGOHONDO;1445;1445;1445
4;2015;5;1446;INCUVE;CIUDADANOS INDEPENDIENTES POR CULLAR VEGA;1446;1446;1446
4;2015;5;1447;CIUDADANOS;CIUDADANOS INDEPENDIENTES POR MUÑOGRANDE;1447;1447;1447
4;2015;5;1448;CIVE;Ciudadanos Independientes Por Vegadeo;1448;1448;1448
4;2015;5;1450;CILUS;CIUDADANOS LIBRES UNIDOS;1450;1450;1450
4;2015;5;1452;CIUCA;CIUDADANOS PARA EL CAMBIO CANARIO;1452;1452;1452
4;2015;5;1453;CPM;CIUDADANOS PARA MANTIEL;1453;1453;1453
4;2015;5;1456;C's;CIUDADANOS-PARTIDO DE LA CIUDADANIA;1456;1456;1456
4;2015;5;1464;CxARONA;CIUDADANOS POR ARONA;1464;1464;1464
4;2015;5;1465;CxByC;CIUDADANOS POR BEJAR;1465;1465;1465
4;2015;5;70803;AHORA;AHORA HUMANES;800;800;800
4;2015;5;70804;AHORA LORAN;AHORA LORANCA DE TAJUÑA;800;800;800
4;2015;5;70809;AHORA PERAL;AHORA PERALEJOS DE LAS TRUCHAS;800;800;800
4;2015;5;70810;AHORA PIOZ;AHORA PIOZ;800;800;800
4;2015;5;70811;AHORA;AHORA POZO DE GUADALAJARA;800;800;800
4;2015;5;70813;EQUO;AHORA ROBLEDO DE CORPES;2050;2050;2050
4;2015;5;70816;AHORA SANTI;AHORA SANTIUSTE;800;800;800
4;2015;5;70822;AHORA TORRE;AHORA TORREJON DEL REY;800;800;800
4;2015;5;70823;AHORA;AHORA TORTOLA DE HENARES;800;800;800
4;2015;5;70824;AHORA VALDE;AHORA VALDEGRUDAS;800;800;800
4;2015;5;70826;AHORA;AHORA VILLANUEVA DE ALCORON;800;800;800
4;2015;5;70827;AHORA-VILLA;AHORA VILLANUEVA DE LA TORRE;800;800;800
4;2015;5;70828;AHORA YUNQU;AHORA YUNQUERA DE HENARES;800;800;800
4;2015;5;70863;ALMAGRO SÍ;ALMAGRO SÍ PUEDE !;863;863;863
4;2015;5;70870;ALTERNATIVA;ALTERNATIVA ALOVERA;870;870;870
4;2015;5;70902;AES;ALTERNATIVA ESPAÑOLA;902;902;902
4;2015;5;70920;AM;ALTERNATIVA MENASALBAS;920;920;920
4;2015;5;70954;AxA;ALTERNATIVA POR ARCAS;954;954;954
4;2015;5;70976;ASPE;ALTERNATIVA SOCIALISTA EL PEDERNOSO;976;976;976
4;2015;5;71068;ACM;ASAMBLEA CIUDADANA DE MANZANARES;1068;1068;1068
4;2015;5;71093;AVIH;ASOCIACION DE VECINOS INDEPENDIENTES POR HUMANES;1093;1093;1093
4;2015;5;71411;CHOZAS SI P;CHOZAS SI PUEDE;1411;1411;1411
4;2015;5;71418;CCI;CIRCULO CIUDADANO INDEPENDIENTE;1418;1418;1418
4;2015;5;71428;CCD;CIUDADANOS DE CENTRO DEMOCRATICO;1428;1428;1428
4;2015;5;71453;CPM;CIUDADANOS PARA MANTIEL;1453;1453;1453
4;2015;5;71456;C's;CIUDADANOS-PARTIDO DE LA CIUDADANIA;1456;1456;1456
4;2015;5;71473;CIVI;CIUDADANOS POR VILLARROBLEDO;1473;1473;1473
4;2015;5;71535;PCAS-TC-PAC;COALICION PARTIDO CASTELLANO-TIERRA COMUNERA-PACTO;4133;4133;4133
4;2015;5;71569;CCVbia;COMPROMISO CON VILLARRUBIA;1569;1569;1569
4;2015;5;71872;C.E.N.;CONSENSO ELECTORAL NAVALPINO;1872;1872;1872
4;2015;5;71899;CPP;CONVOCATORIA PUERTOLLANO PUEDE;1899;1899;1899
4;2015;5;71925;DECIDO;DECISIÓN CIUDADANA;1925;1925;1925
4;2015;5;71931;De.Ci.;DEMOCRACIA CIUDADANA;1931;1931;1931
4;2015;5;71935;D.N.;DEMOCRACIA NACIONAL;1936;1936;1936
4;2015;5;71938;PARTICIPA;DEMOCRACIA PARTICIPATIVA;1938;1938;1938
4;2015;5;71945;D.P.A.;DEMOCRACIA POR ALMANSA;1945;1945;1945
4;2015;5;71959;DL;DESPIERTA LUPIANA;1959;1959;1959
4;2015;5;71978;ELCYD;ELECTORES CONVIVENCIA Y DEMOCRACIA;1978;1978;1978
4;2015;5;72050;EQUO;EQUO;2050;2050;2050
4;2015;5;72065;EB;ESCAÑOS EN BLANCO;2065;2065;2065
4;2015;5;72075;ESPAÑA 2000;ESPAÑA 2000;2076;2076;2076
4;2015;5;72265;FE de las J;FALANGE ESPAÑOLA DE LAS J.O.N.S.;2265;2265;2265
4;2015;5;72298;FORMACION I;FORMACION INDEPENDIENTE DE ALCUBILLAS;2298;2298;2298
4;2015;5;72380;GANEMOS;GANEMOS ALBACETE;2380;2380;2380
4;2015;5;72384;GANEMOS;GANEMOS ALOVERA-PTE-HARTOS.org;2384;2384;2384
4;2015;5;72388;GANEMOS;GANEMOS AZUQUECA DE HENARES-PTE-HARTOS.org;2388;2388;2388
4;2015;5;72390;CLM;GANEMOS BURGUILLOS-CLM;5427;5427;5427
4;2015;5;72401;GANEMOS CAU;GANEMOS CAUDETE;2380;2380;2380
4;2015;5;72406;CLM;GANEMOS CIUDAD REAL-CLM;5427;5427;5427
4;2015;5;72410;CLM;GANEMOS EL CARPIO DE TAJO-CLM;5427;5427;5427
4;2015;5;72421;CLM;GANEMOS GERINDOTE-CLM;5427;5427;5427
4;2015;5;72422;GANEMOS;GANEMOS GUADALAJARA-PTE-HARTOS.org;2422;2422;2422
4;2015;5;72446;CLM;GANEMOS LA PUEBLA DE MONTALBAN-CLM;5427;5427;5427
4;2015;5;72455;GANEMOS;GANEMOS MUNERA;2380;2380;2380
4;2015;5;72463;CLM;GANEMOS POLAN -CLM;5427;5427;5427
4;2015;5;72469;GANEMOS;GANEMOS TALAVERA-CLM;5427;5427;5427
4;2015;5;72470;IU GANEMOS;GANEMOS TARANCON-CLM;5427;5427;5427
4;2015;5;72473;CLM;GANEMOS TOLEDO-CLM;5427;5427;5427
4;2015;5;72476;CLM;GANEMOS TORRIJOS-CLM;5427;5427;5427
4;2015;5;72484;GANEMOS;GANEMOS VILLANUEVA DE LA TORRE-PTE-HARTOS.org;2484;2484;2484
4;2015;5;72583;GB;GRUPO BETETA;2583;2583;2583
4;2015;5;72590;G.I.C.CALIP;GRUPO INDEPENDIENTE CASARRUBIOS DEL MONTE CALYPO F;2590;2590;2590
4;2015;5;72599;GIPM;GRUPO INDEPENDIENTE DEL PUEBLO DE MAGÁN;2599;2599;2599
4;2015;5;72608;G.I. Trijue;GRUPO INDEPENDIENTE DE TRIJUEQUE;2608;2608;2608
4;2015;5;72625;GIVB;GRUPO INDEPENDIENTE VILLA DE BUDIA;2625;2625;2625
4;2015;5;72940;INDEPENDIEN;INDEPENDIENTE DE VIÑUELAS;2940;2940;2940
4;2015;5;72959;A.R.E.I.;INDEPENDIENTES DE EL ROBLEDO;2959;2959;2959
4;2015;5;72964;AIF;INDEPENDIENTES DE FUENTELAHIGUERA;2964;2964;2964
4;2015;5;72981;I.D.P.;INDEPENDIENTES DE PORZUNA;2981;2981;2981
4;2015;5;72983;INDEPENDIEN;INDEPENDIENTES DE RENERA;2983;2983;2983
4;2015;5;73030;I.T;INDEPENDIENTES POR TÉBAR;3030;3030;3030
4;2015;5;73035;IS;INDEPENDIENTES SACEDON;3035;3035;3035
4;2015;5;14694;SAN ROQUE S;SAN ROQUE SI SE PUEDE;4694;4694;4694
4;2015;5;14708;SEMBRANDO F;SEMBRANDO FUTURO en El Cuervo;4708;4708;4708
4;2015;5;14716;SE PUEDE;SE PUEDE ALCAUDETE;4716;4716;4716
4;2015;5;80355;VpM;Agrupación de Electores VECINOS POR MACOTERA;355;355;355
4;2015;5;80356;VPT;AGRUPACION DE ELECTORES VECINOS POR TRASPINEDO;356;356;356
4;2015;5;80359;AGRUPACION;AGRUPACION DE ELECTORES VELILLA;359;359;359
4;2015;5;80362;VILLA DE CO;AGRUPACION DE ELECTORES VILLA DE COCA;362;362;362
4;2015;5;80364;AGRUPACION;"AGRUPACION DE ELECTORES ""VOZ DEL VALLE""";364;364;364
4;2015;5;80365;AEYAVZ;AGRUPACIÓN DE ELECTORES Y AMIGOS DEL VALLE DE ZAMA;365;365;365
4;2015;5;80374;AVA;AGRUPACIÓN DE VECINOS DE ALDEASEÑOR;374;374;374
4;2015;5;80378;AVVS;AGRUPACION DE VECINOS VALLE DE SEDANO;378;378;378
4;2015;5;80404;F-V-;AGRUPACION ELECTORAL FUENTES DE VALDEPERO;404;404;404
4;2015;5;80410;A.E.I.C.T.;AGRUPACION ELECTORAL INDEPENDIENTE CONDADO DE TREV;410;410;410
4;2015;5;80415;AEIDV;AGRUPACION ELECTORAL INDEPENDIENTE DE VILLARMAYOR;415;415;415
4;2015;5;80416;AGELINVI;AGRUPACION ELECTORAL INDEPENDIENTE DE VILLERIAS DE;416;416;416
4;2015;5;80419;A.G.E.I.S.M;AGRUPACIÓN ELECTORAL INDEPENDIENTE SAN MARTÍN DE R;419;419;419
4;2015;5;80424;AEISSG;AGRUPACION ELECTORAL INDEPENDIENTES Y SIMPATIZANTE;424;424;424
4;2015;5;80427;VVR;AGRUPACION ELECTORAL INDEPENDIENTE V.V.R;427;427;427
4;2015;5;80439;AEP;AGRUPACION ELECTORAL PEÑAFLOR;439;439;439
4;2015;5;80465;AEH;AGRUPACION ELECTORES HERMISENDE;465;465;465
4;2015;5;80466;HDLC;AGRUPACION ELECTORES HONTORIA DE LA CANTERA;466;466;466
4;2015;5;80471;A.E.P.R.P.;AGRUPACIÓN ELECTORES PARTIDO RURAL POPULAR;471;471;471
4;2015;5;80488;AIEBA;AGRUPACION INDEP DE ELECTORES DE BERROCALEJO DE AR;488;488;488
4;2015;5;80491;AGRUPACION;AGRUPACION INDEPENDIENTE;491;491;491
4;2015;5;80492;AIA;AGRUPACION INDEPENDIENTE ACEBEDO;492;492;492
4;2015;5;80511;AIA;AGRUPACION INDEPENDIENTE DE AGUILAR;511;511;511
4;2015;5;80515;AIBDH;AGRUPACIÓN INDEPENDIENTE DE BARBADILLO DE HERREROS;515;515;515
4;2015;5;80518;AGRUPACION;AGRUPACION INDEPENDIENTE DE CALAHORRA DE BOEDO;518;518;518
4;2015;5;80520;AICS;AGRUPACIÓN INDEPENDIENTE DE CARRASCOSA DE LA SIERR;520;520;520
4;2015;5;80525;INDEP;AGRUPACION INDEPENDIENTE DE CRESPOS, CHAHERRERO Y;525;525;525
4;2015;5;80530;AGRUPACION;AGRUPACION INDEPENDIENTE DE ELECTORES DE FRESNO DE;530;530;530
4;2015;5;80531;A.I.E.R.;AGRUPACIÓN INDEPENDIENTE DE ELECTORES DE RENIEBLAS;531;531;531
4;2015;5;80532;AGRUPACION;AGRUPACION INDEPENDIENTE DE ELECTORES DE VILLALBA;532;532;532
4;2015;5;80544;A.I.H.;AGRUPACION INDEPENDIENTE DE HONRUBIA DE LA CUESTA;544;544;544
4;2015;5;80553;AILB;AGRUPACION INDEPENDIENTE DE LOS BALBASES;553;553;553
4;2015;5;80558;A.I.M.C.;AGRUPACION INDEPENDIENTE DE MENESES DE CAMPOS;558;558;558
4;2015;5;80559;AIMM;AGRUPACION INDEPENDIENTE DE MIÑO DE MEDINACELI;559;559;559
4;2015;5;80567;AIDOyP;AGRUPACIÓN INDEPENDIENTE DE ONCALA Y PEDANIAS;567;567;567
4;2015;5;80574;ISM;AGRUPACION INDEPENDIENTE DE SAN MIGUEL DE SERREZUE;574;574;574
4;2015;5;80587;AIVP;AGRUPACION INDEPENDIENTE DE VALBUENA DE PISUERA;587;587;587
4;2015;5;80589;A.I.V.;AGRUPACION INDEPENDIENTE DE VALDELOSA;589;589;589
4;2015;5;80592;AIV;AGRUPACIÓN INDEPENDIENTE DE VECINOS;592;592;592
4;2015;5;80594;A.I.VILLAGA;AGRUPACION INDEPENDIENTE DE VILLAGALIJO;594;594;594
4;2015;5;80626;AIN;AGRUPACION INDEPENDIENTE NAVATEJARES;626;626;626
4;2015;5;80627;AINP;AGRUPACION INDEPENDIENTE NUEVA PUEBLA;627;627;627
4;2015;5;80634;A.I.G.;AGRUPACION INDEPENDIENTE POR GARCIBUEY;634;634;634
4;2015;5;80635;AIH;AGRUPACION INDEPENDIENTE POR HERGUIJUELA;635;635;635
4;2015;5;80637;AIS;AGRUPACION INDEPENDIENTE POR SOTOSALBOS;637;637;637
4;2015;5;80644;C.I.;AGRUPACION INDEPENDIENTE SAN BARTOLO;644;644;644
4;2015;5;80666;AIZ;AGRUPACION INDEPENDIENTE ZARATAN;666;666;666
4;2015;5;80673;A.L.I.;AGRUPACION LOCAL DE IGLESIAS;673;673;673
4;2015;5;80674;ALI;AGRUPACION LOCAL INDEPENDIENTE;674;674;674
4;2015;5;80678;AMI POR IBE;AGRUPACIÓN MUNICIPAL INDEPENDIENTE DE IBEAS DE JUA;678;678;678
4;2015;5;80679;AMISE;AGRUPACION MUNICIPAL INDEPENDIENTE SAN ESTEBAN;679;679;679
4;2015;5;80681;AGRUPACION;AGRUPACION NAVERA;681;681;681
4;2015;5;80682;NAV;AGRUPACION NAVILLAS;682;682;682
4;2015;5;80698;APIC;AGRUPACION POPULAR INDEPENDIENTE DE COBREROS;698;698;698
4;2015;5;80706;A.M.;AGRUPACIÓN POR MOLACILLOS;706;706;706
4;2015;5;80707;APN;AGRUPACION POR NAVALPERAL;707;707;707
4;2015;5;80709;APS;AGRUPACION POR SALOBRAL;709;709;709
4;2015;5;80715;A.R.E.A.;AGRUPACION REPRESENTATIVA DE ELECTORES ARENILLAS;715;715;715
4;2015;5;80717;ADSI;AGRUPACION SAN CEBRIAN INDEPENDIENTE;4133;4133;4133
4;2015;5;80726;ASI;AGRUPACION SERRANA INDEPENDIENTE;726;726;726
4;2015;5;80750;AVPT;AGRUPACION VECINAL DE PRIORO Y TEJERINA;750;750;750
4;2015;5;80752;FRES-ALH;AGRUPACION VECINAL FRES-ALH;752;752;752
4;2015;5;80753;AVIMP;AGRUPACION VECINAL INDEPENDIENTE DE MORALES Y PONT;753;753;753
4;2015;5;80758;A.V.R.;AGRUPACIÓN VECINAL ROBLEDO;758;758;758
4;2015;5;80773;STAMM;AGUPACION ELECTORAL INDEPENDIENTE;773;773;773
4;2015;5;80790;AHORA DECID;AHORA DECIDE;790;790;790
4;2015;5;4722;SE. PU. ME.;SE PUEDE MECO;4722;4722;4722
4;2015;5;4723;SPRAlhaurin;SE PUEDE RECUPERAR ALHAURIN EL GRANDE;4723;4723;4723
4;2015;5;4724;SPV;SE PUEDE VILLARROBLEDO;4724;4724;4724
4;2015;5;4725;SE PUEDE VI;SE PUEDE VILLAVICIOSA DE ODÓN;4725;4725;4725
